date,department,expense,value,provider,cnpj,sequential_id
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,242.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73,250000022076.0
2017-02-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,2447.5,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022076.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,347.54,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022076.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022076.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1029.48,SINALL COM E SERV DE MÁQUINAS LTDA,69.064.053/0001-72,250000022076.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,639.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000022076.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2414.2,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40,250000022076.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE MOVEL,639.38,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000022076.0
2017-01-01,GABINETE DE VEREADOR,COMBUSTIVEL,154.62,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23,250000008347.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,464.29,SOFT CLEVER INFORMÁTICA LTDA. - ME,00.280.911/0001-10,250000008347.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000008347.0
2017-01-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,150.0,SOFT CLEVER INFORMÁTICA LTDA. - ME,00.280.911/0001-10,250000008347.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1998.85,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000008347.0
2017-01-01,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),472.81,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000008347.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE FIXO,145.03,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000008347.0
2017-02-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,446.9,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,250000008347.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,184.99,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23,250000008347.0
2017-02-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2228.16,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000008347.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,464.29,SOFT CLEVER INFORMÁTICA LTDA. - ME,00.280.911/0001-10,250000008347.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1910.97,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000008347.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000008347.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),1.26,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000008347.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,150.0,SOFT CLEVER INFORMÁTICA LTDA. - ME,00.280.911/0001-10,250000008347.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,64.03,ADJ COMÉRCIO DE CARIMBOS E IMPRESSOS LTDA. ME,02.320.179/0001-90,250000008347.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,3699.2,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000008347.0
2017-02-01,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),504.32,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000008347.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE FIXO,145.03,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000008347.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3428.86,FERNANDO NOBUTAKA TAKAHASHI,18.411.294/0001-00,250000004982.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3940.0,PAVARINI COMUNICACAO & MARKETING LTDA,74.593.500/0001-10,250000004982.0
2017-01-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,147.18,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,250000004982.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,107.05,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004982.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004982.0
2017-01-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,621.73,COMAVI LOCAÇÃO E SERVIÇOS EIRELLI EPP,17.303.742/0001-99,250000004982.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,431.05,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000004982.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,1305.32,POSTO PAISAGEM LTDA,60.895.653/0001-08,250000004982.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3423.91,FERNANDO NOBUTAKA TAKAHASHI,18.411.294/0001-00,250000004982.0
2017-02-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,147.18,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,250000004982.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,797.55,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004982.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004982.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,690.37,COMAVI LOCAÇÃO E SERVIÇOS EIRELLI EPP,17.303.742/0001-99,250000004982.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,463.3,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000004982.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,450.0,JOSEFA ARENA THOMAZ ME,25.311.877/0001-24,250000004982.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,693.7,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,250000010990.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2261.8,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA,19.367.661/0001-88,250000010990.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,693.7,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,250000010990.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7300.0,MOTIM CONTEUDO CRIATIVO E CONSULTORIA EM COMUNICACAO LTDA. - ME,27.012.945/0001-80,250000010990.0
2017-02-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,5946.0,GTO CONSULTORIA ASSESSORIA ESPECIALIZADA - EIRELI - EPP,23.871.071/0001-65,250000010990.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,41.85,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010990.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,420.0,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000010990.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,57.04,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010991.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),141.48,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010991.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,9.48,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022114.0
2017-01-01,GABINETE DE VEREADOR,COMBUSTIVEL,179.63,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1486.5,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987.0
2017-01-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1882.9,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,541.94,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE MOVEL,868.46,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67,250000004987.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,509.8,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1486.5,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987.0
2017-02-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1882.9,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1483.29,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,73.5,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0010-40,250000004987.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,548.0,HABILTECS DISTRIBUIÇÃO DE PEÇAS E SERVIÇOS LTDA.,96.409.172/0001-92,250000004987.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,237.85,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIA LTDA-ME,60.867.678/0001-06,250000010847.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,51.5,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010847.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,336.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000010847.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1550.0,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000010847.0
2017-01-01,GABINETE DE VEREADOR,COMBUSTIVEL,581.39,AUTO POSTO MARANELLO II LTDA,02.297.445/0001-00,250000011011.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3121.65,ALEXANDRE LEOPOLDINO MORAES SERVIÇOS GRÁFICOS - ME,11.672.161/0001-48,250000011011.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,430.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73,250000011011.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,3593.99,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011011.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011011.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,425.4,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000011011.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,429.0,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0022-84,250000011011.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,430.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73,250000011011.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,297.85,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011011.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011011.0
2017-02-01,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,146.83,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000011011.0
2017-01-01,GABINETE DE VEREADOR,COMBUSTIVEL,2028.5,POSTO JENNER LTDA,61.699.179/0001-01,250000011013.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7862.54,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,250000011013.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,381.47,LOCAWEB IDC LTDA,06.887.099/0001-71,250000011013.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,931.54,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62,250000011013.0
2017-01-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,6698.0,UAU DIGITAL COMUNICAÇÃO LTDA,10.202.058/0001-71,250000011013.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011013.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,169.9,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000011013.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE FIXO,270.49,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000011013.0
2017-02-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7862.54,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,250000011013.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,381.47,LOCAWEB IDC LTDA,06.887.099/0001-71,250000011013.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,931.54,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62,250000011013.0
2017-02-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,6698.0,UAU DIGITAL COMUNICAÇÃO LTDA,10.202.058/0001-71,250000011013.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011013.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000011013.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,585.0,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000011013.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE FIXO,270.93,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000011013.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,5946.0,ROGERIO CESAR CAMARA ARAUJO - ME,21.863.755/0001-90,250000011016.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,36.45,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011016.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011016.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,380.0,POSTO ENERGIA AUTOMOTIVA EIRELI,19.499.974/0001-90,250000011016.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,100.0,CUCA LEGAL AUTO SERVIÇOS LTDA,46.296.190/0001-37,250000011016.0
2017-02-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,148.65,NACIONAL CÓPIAS S/S LTDA - EPP,07.043.632/0001-81,250000011016.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,3.25,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011016.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011016.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,877.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000011016.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE FIXO,127.75,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000011016.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE MOVEL,469.99,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000011016.0
2017-01-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,89.1,EDITORA CAROS AMIGOS LTDA,08.254.606/0001-65,250000022075.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,6922.86,LEOGRAF GRAFICA E EDITORA LTDA,00.356.213/0001-50,250000022075.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1982.0,ANDRE LUIS BUENO ALVES PEREIRA 22039768882,12.248.955/0001-41,250000022075.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,50.55,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022075.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022075.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),12.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022075.0
2017-01-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,500.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,250000022075.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,634.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000022075.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE FIXO,185.8,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000022075.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE MOVEL,523.08,CLARO S.A.,40.432.544/0001-47,250000022075.0
2017-02-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,571.0,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,250000022075.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,113.16,AUTO POSTO SAUIPE LTDA.,05.137.301/0001-85,250000022075.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,275.47,AUTO POSTO AZZOLINI LTDA.,07.423.935/0001-20,250000022075.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,445.36,MAXICAR AUTO SERVIÇOS LTDA,46.158.986/0001-23,250000022075.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7729.8,"IP3 CONSULTORIA DE COMUNICACAO, INOV.TECN. E INVEST.LTDA",00.638.847/0001-04,250000022075.0
2017-02-01,GABINETE DE VEREADOR,EVENTOS/SEMINARIOS,2140.56,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99,250000022075.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,23.8,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022075.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022075.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,500.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,250000022075.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2461.35,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000022075.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE FIXO,183.27,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000022075.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE MOVEL,475.37,CLARO S.A.,40.432.544/0001-47,250000022075.0
2017-01-01,GABINETE DE VEREADOR,COMBUSTIVEL,723.37,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23,250000020825.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1109.92,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99,250000020825.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,2947.45,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020825.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020825.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),171.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020825.0
2017-01-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1099.0,SOFT CLEVER INFORMÁTICA LTDA. - ME,00.280.911/0001-10,250000020825.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,740.65,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000020825.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,600.0,JOSEFA ARENA THOMAZ ME,25.311.877/0001-24,250000020825.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE FIXO,421.79,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020825.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE MOVEL,534.33,TIM CELULAR S/A,04.206.050/0001-80,250000020825.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,867.43,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23,250000020825.0
2017-02-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1139.65,GRAFICA CAR LTDA ME,38.956.355/0001-21,250000020825.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,5133.55,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020825.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020825.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),997.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020825.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1099.0,SOFT CLEVER INFORMÁTICA LTDA. - ME,00.280.911/0001-10,250000020825.0
